peakNO,accession,mz,rt,stats,xref,candidate,exact_mass,theoretical_precursor,precursor_type,structure,Attn_w,nH2O_w,err,Sugar_n,Acid_n,cou,DDMP,fer,hex,hexA,mal,pen,sin,dhex,aglycone,ion1,ion2,ion3,ion4,ion5,glycosyl1,glycosyl2,glycosyl3,glycosyl4,glycosyl5,topMs2
75,,809.4345,0,23 candidates,,"Spirostan-3,17-diol",810.441776,431.31828814,[M-H]-,NA,432.14790599,54.03169413,2.00402213076735,2,1,0,0,0,0,0,1,0,0,2,False,809.43 [M-H]-,,,,,,,,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,"Furost-5-en-3,22,26-triol",810.441776,431.31828814,[M-H]-,NA,432.14790599,54.03169413,2.00402213076735,2,1,0,0,0,0,0,1,0,0,2,False,809.43 [M-H]-,,,,,,,,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Bayogenin,810.441776,487.34450293,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)O)O)C2C1)C(=O)O,358.11112649,36.02112942,1.97910969273955,2,0,0,0,0,0,1,0,0,0,1,False,809.43 [M-H]-,,,,,"X-HexA, -dHex","X-HexA, -dHex",X-HexA-dHex,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Soyasapogenol B,810.441776,457.37032372,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1)O)O,388.0853057,36.02112942,1.97910969287983,2,0,0,0,0,0,2,0,0,0,0,False,809.43 [M-H]-,,,,,"X-HexA, -HexA","X-HexA, -HexA",X-HexA-HexA,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Soyasapogenol B,810.441776,457.37032372,[M-H]-,NA,388.0853057,36.02112942,1.99856829336116,2,0,0,0,0,0,2,0,0,0,0,False,809.43 [M-H]-,,,,,,,,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Medicagenic acid,810.441776,501.3237675,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C5CCC34C)C(=O)O)O)O)C2C1)C(=O)O,344.13186192,36.02112942,1.97912203188778,2,0,0,0,0,1,0,0,0,0,1,False,809.43 [M-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,,"X-Hex, -dHex","X-Hex, -dHex",X-Hex-dHex,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Spirostan-3-ol,810.441776,415.3233735,[M-H]-,NA,448.14282063,54.03169413,1.9982968353161,2,1,0,0,0,1,0,1,0,0,1,False,809.43 [M-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,,,,,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,"Furost-20(22)-en-3,26-diol",810.441776,415.3233735,[M-H]-,NA,448.14282063,54.03169413,1.9982968353161,2,1,0,0,0,1,0,1,0,0,1,False,809.43 [M-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,,,,,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Sarsasapogenin,810.441776,415.3233735,[M-H]-,NA,448.14282063,54.03169413,1.9982968353161,2,1,0,0,0,1,0,1,0,0,1,False,809.43 [M-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,,,,,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,2-Hydroxyoleanolic acid,810.441776,471.34958829,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C)C5CCC34C)O)O)C2C1)C(=O)O,374.10604113,36.02112942,1.97910969287983,2,0,0,0,0,1,1,0,0,0,0,True,809.43 [M-H]-,471.3467 *[Agly-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,"X-Hex, -HexA","X-Hex, -HexA",X-Hex-HexA,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Hederagenin,810.441776,471.34958829,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(CO)C5CCC34C)O)C2C1)C(=O)O,374.10604113,36.02112942,1.97910969287983,2,0,0,0,0,1,1,0,0,0,0,True,809.43 [M-H]-,471.3467 *[Agly-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,"X-Hex, -HexA","X-Hex, -HexA",X-Hex-HexA,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Gypsogenic acid,810.441776,485.32885286,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C5CCC34C)C(=O)O)O)C2C1)C(=O)O,360.12677656,36.02112942,1.97912203188778,2,0,0,0,0,2,0,0,0,0,0,False,809.43 [M-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,,"X-Hex, -Hex","X-Hex, -Hex",X-Hex-Hex,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Polygalagenin,810.441776,485.32885286,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C=O)C5CCC34C)O)O)C2C1)C(=O)O,360.12677656,36.02112942,1.97912203188778,2,0,0,0,0,2,0,0,0,0,0,False,809.43 [M-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,,"X-Hex, -Hex","X-Hex, -Hex",X-Hex-Hex,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,24-Hydroxy glycyrrhizic acid,810.441776,485.32885286,[M-H]-,NA,360.12677656,36.02112942,2.00984613821352,2,0,0,0,0,2,0,0,0,0,0,False,809.43 [M-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,,,,,,,809.43; 810.435; 471.3467
75,,809.4345,0,23 candidates,,Furost-20(22)-en-26-ol,810.441776,399.32845886,[M-H]-,NA,464.13773527,54.03169413,1.99257154007069,2,1,0,0,0,2,0,1,0,0,0,False,809.43 [M-H]-,585.3758 [M-Hex-H2O-CO2-H]-,647.3767 [M-Hex-H]-,603.3909 [M-Hex-CO2-H]-,,,,,,,809.43; 810.435; 471.3467
56,,809.4324,0,23 candidates,,Acetyldihydroleptinidine,809.4324,457.35296764,[M]-,NA,388.10056178,36.02112942,3.2212098269141,1,1,0,0,1,0,1,0,0,0,0,False,,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Diosgenin,810.439676,413.30562342,[M-H]-,NA,450.15847071,54.03169413,0.592986411044424,3,0,0,0,0,0,0,0,3,0,0,False,809.4321 [M-H]-,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Yamogenin,810.439676,413.30562342,[M-H]-,NA,450.15847071,54.03169413,0.592986411044424,3,0,0,0,0,0,0,0,3,0,0,False,809.4321 [M-H]-,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Spirost-25(27)-en-3-ol,810.439676,413.30562342,[M-H]-,NA,450.15847071,54.03169413,0.592986411044424,3,0,0,0,0,0,0,0,3,0,0,False,809.4321 [M-H]-,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Spirost-5-en-3-ol,810.439676,413.30562342,[M-H]-,NA,450.15847071,54.03169413,0.592986411044424,3,0,0,0,0,0,0,0,3,0,0,False,809.4321 [M-H]-,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,"22-Methoxy-furost-5-en-3,26-diol",810.439676,445.33183821,[M-H]-,NA,418.13225592,54.03169413,0.587076046061286,2,1,0,0,0,0,0,1,1,0,1,False,809.4321 [M-H]-,469.3367 [M-dHex-Pen-H2O-CO2-H]-,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Zanhic acid,810.439676,517.31658214,[M-H]-,CC1(C)CCC2(C(C1)C1=CCC3C4(C)CC(C(C(C)(C4CCC3(C)C1(C)CC2O)C(=O)O)O)O)C(=O)O,328.13694728,36.02112942,0.612062453256374,2,0,0,0,0,0,0,0,0,0,2,False,809.4321 [M-H]-,,,,,"X-dHex, -dHex","X-dHex, -dHex",X-dHex-dHex,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,"Spirostan-3,6-diol",810.439676,431.31618814,[M-H]-,NA,432.14790599,54.03169413,0.587162418897421,2,1,0,0,0,0,0,1,0,0,2,False,809.4321 [M-H]-,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,"Spirostan-3,17-diol",810.439676,431.31618814,[M-H]-,NA,432.14790599,54.03169413,0.587162418897421,2,1,0,0,0,0,0,1,0,0,2,False,809.4321 [M-H]-,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,"Furost-5-en-3,22,26-triol",810.439676,431.31618814,[M-H]-,NA,432.14790599,54.03169413,0.587162418897421,2,1,0,0,0,0,0,1,0,0,2,False,809.4321 [M-H]-,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Bayogenin,810.439676,487.34240293,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)O)O)C2C1)C(=O)O,358.11112649,36.02112942,0.612074792372627,2,0,0,0,0,0,1,0,0,0,1,False,809.4321 [M-H]-,469.3367 [Agly-H2O-H]-,,,,"X-HexA, -dHex","X-HexA, -dHex",X-HexA-dHex,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Soyasapogenol B,810.439676,457.36822372,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1)O)O,388.0853057,36.02112942,0.612074792232349,2,0,0,0,0,0,2,0,0,0,0,False,809.4321 [M-H]-,,,,,"X-HexA, -HexA","X-HexA, -HexA",X-HexA-HexA,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Soyasapogenol B,810.439676,457.36822372,[M-H]-,NA,388.0853057,36.02112942,0.592616242171739,2,0,0,0,0,0,2,0,0,0,0,False,809.4321 [M-H]-,,,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Medicagenic acid,810.439676,501.3216675,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C5CCC34C)C(=O)O)O)O)C2C1)C(=O)O,344.13186192,36.02112942,0.612062453256374,2,0,0,0,0,1,0,0,0,0,1,False,809.4321 [M-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,,,"X-Hex, -dHex","X-Hex, -dHex",X-Hex-dHex,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Spirostan-3-ol,810.439676,415.3212735,[M-H]-,NA,448.14282063,54.03169413,0.592887699513401,2,1,0,0,0,1,0,1,0,0,1,False,809.4321 [M-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,"Furost-20(22)-en-3,26-diol",810.439676,415.3212735,[M-H]-,NA,448.14282063,54.03169413,0.592887699513401,2,1,0,0,0,1,0,1,0,0,1,False,809.4321 [M-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Sarsasapogenin,810.439676,415.3212735,[M-H]-,NA,448.14282063,54.03169413,0.592887699513401,2,1,0,0,0,1,0,1,0,0,1,False,809.4321 [M-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,2-Hydroxyoleanolic acid,810.439676,471.34748829,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C)C5CCC34C)O)O)C2C1)C(=O)O,374.10604113,36.02112942,0.612074792232349,2,0,0,0,0,1,1,0,0,0,0,True,809.4321 [M-H]-,471.3486 *[Agly-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,453.3428 [Agly-H2O-H]-,"X-Hex, -HexA","X-Hex, -HexA",X-Hex-HexA,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Hederagenin,810.439676,471.34748829,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(CO)C5CCC34C)O)C2C1)C(=O)O,374.10604113,36.02112942,0.612074792232349,2,0,0,0,0,1,1,0,0,0,0,True,809.4321 [M-H]-,471.3486 *[Agly-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,453.3428 [Agly-H2O-H]-,"X-Hex, -HexA","X-Hex, -HexA",X-Hex-HexA,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Gypsogenic acid,810.439676,485.32675286,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C5CCC34C)C(=O)O)O)C2C1)C(=O)O,360.12677656,36.02112942,0.612062453256374,2,0,0,0,0,2,0,0,0,0,0,False,809.4321 [M-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,,,"X-Hex, -Hex","X-Hex, -Hex",X-Hex-Hex,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Polygalagenin,810.439676,485.32675286,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C=O)C5CCC34C)O)O)C2C1)C(=O)O,360.12677656,36.02112942,0.612062453256374,2,0,0,0,0,2,0,0,0,0,0,False,809.4321 [M-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,,,"X-Hex, -Hex","X-Hex, -Hex",X-Hex-Hex,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,24-Hydroxy glycyrrhizic acid,810.439676,485.32675286,[M-H]-,NA,360.12677656,36.02112942,0.581338426542303,2,0,0,0,0,2,0,0,0,0,0,False,809.4321 [M-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,,,,,,,,809.4321; 810.436; 471.3486
56,,809.4324,0,23 candidates,,Furost-20(22)-en-26-ol,810.439676,399.32635886,[M-H]-,NA,464.13773527,54.03169413,0.598612979923546,2,1,0,0,0,2,0,1,0,0,0,False,809.4321 [M-H]-,647.3848 [M-Hex-H]-,603.3855 [M-Hex-CO2-H]-,,,,,,,,809.4321; 810.436; 471.3486
76,,811.4457,0,8 candidates,,Spirostan-3-ol,812.452976,415.31892342,[M-H]-,NA,450.15847071,54.03169413,3.4839802694304,3,0,0,0,0,0,0,0,3,0,0,False,,,,,,,,,,,603.3887; 604.3955; 410.2188
76,,811.4457,0,8 candidates,,"Furost-20(22)-en-3,26-diol",812.452976,415.31892342,[M-H]-,NA,450.15847071,54.03169413,3.4839802694304,3,0,0,0,0,0,0,0,3,0,0,False,,,,,,,,,,,603.3887; 604.3955; 410.2188
76,,811.4457,0,8 candidates,,Sarsasapogenin,812.452976,415.31892342,[M-H]-,NA,450.15847071,54.03169413,3.4839802694304,3,0,0,0,0,0,0,0,3,0,0,False,,,,,,,,,,,603.3887; 604.3955; 410.2188
76,,811.4457,0,8 candidates,,"22-Methoxy-furostan-3,26-diol",812.452976,447.34513821,[M-H]-,NA,418.13225592,54.03169413,3.47808458458287,2,1,0,0,0,0,0,1,1,0,1,False,603.3887 [M-dHex-H2O-CO2-H]-,,,,,,,,,,603.3887; 604.3955; 410.2188
76,,811.4457,0,8 candidates,,"Furostan-3,22,26-triol",812.452976,433.32948814,[M-H]-,NA,432.14790599,54.03169413,3.47817074302446,2,1,0,0,0,0,0,1,0,0,2,False,603.3887 [M-dHex-H2O-CO2-H]-,,,,,,,,,,603.3887; 604.3955; 410.2188
76,,811.4457,0,8 candidates,,Soyasapogenol A,812.452976,473.36078829,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1O)O)O,374.10604113,36.02112942,3.50310739683718,2,0,0,0,0,1,1,0,0,0,0,False,,,,,,"X-Hex, -HexA","X-Hex, -HexA",X-Hex-HexA,,,603.3887; 604.3955; 410.2188
76,,811.4457,0,8 candidates,,Soyasapogenol A,812.452976,473.36078829,[M-H]-,NA,374.10604113,36.02112942,3.47798611809231,2,0,0,0,0,1,1,0,0,0,0,False,,,,,,,,,,,603.3887; 604.3955; 410.2188
76,,811.4457,0,8 candidates,,Bayogenin,812.452976,487.34005286,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)O)O)C2C1)C(=O)O,360.12677656,36.02112942,3.50310739683718,2,0,0,0,0,2,0,0,0,0,0,False,,,,,,"X-Hex, -Hex","X-Hex, -Hex",X-Hex-Hex,,,603.3887; 604.3955; 410.2188
57,,823.4137,0,16 candidates,,Medicagenic acid,824.420976,501.32370293,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C5CCC34C)C(=O)O)O)O)C2C1)C(=O)O,358.11112649,36.02112942,1.86724127499713,2,0,0,0,0,0,1,0,0,0,1,True,823.4131 [M-H]-,439.3161 *[Agly-H2O-CO2-H]-,,,,"X-HexA, -dHex","X-HexA, -dHex",X-HexA-dHex,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Spirostan-3-ol,824.420976,415.32330893,[M-H]-,NA,462.1220852,54.03169413,1.88609093897787,2,1,0,0,0,0,1,1,0,0,1,False,823.4131 [M-H]-,439.3161 [M-HexA-dHex-H2O-CO2-H]-,,,,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,"Furost-20(22)-en-3,26-diol",824.420976,415.32330893,[M-H]-,NA,462.1220852,54.03169413,1.88609093897787,2,1,0,0,0,0,1,1,0,0,1,False,823.4131 [M-H]-,439.3161 [M-HexA-dHex-H2O-CO2-H]-,,,,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Sarsasapogenin,824.420976,415.32330893,[M-H]-,NA,462.1220852,54.03169413,1.88609093897787,2,1,0,0,0,0,1,1,0,0,1,False,823.4131 [M-H]-,439.3161 [M-HexA-dHex-H2O-CO2-H]-,,,,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,2-Hydroxyoleanolic acid,824.420976,471.34952372,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C)C5CCC34C)O)O)C2C1)C(=O)O,388.0853057,36.02112942,1.86722914521687,2,0,0,0,0,0,2,0,0,0,0,False,823.4131 [M-H]-,,,,,"X-HexA, -HexA","X-HexA, -HexA",X-HexA-HexA,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Hederagenin,824.420976,471.34952372,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(CO)C5CCC34C)O)C2C1)C(=O)O,388.0853057,36.02112942,1.86722914521687,2,0,0,0,0,0,2,0,0,0,0,False,823.4131 [M-H]-,,,,,"X-HexA, -HexA","X-HexA, -HexA",X-HexA-HexA,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Ruscogenin,824.420976,429.3025735,[M-H]-,NA,448.14282063,54.03169413,1.89163424438201,2,1,0,0,0,1,0,1,0,0,1,False,823.4131 [M-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,599.3656 [M-Hex-H2O-CO2-H]-,,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,3-Hydroxy-spirostan-12-one,824.420976,429.3025735,[M-H]-,NA,448.14282063,54.03169413,1.89163424438201,2,1,0,0,0,1,0,1,0,0,1,False,823.4131 [M-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,599.3656 [M-Hex-H2O-CO2-H]-,,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Gypsogenic acid,824.420976,485.32878829,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C5CCC34C)C(=O)O)O)C2C1)C(=O)O,374.10604113,36.02112942,1.86724127499713,2,0,0,0,0,1,1,0,0,0,0,True,823.4131 [M-H]-,485.3283 *[Agly-H]-,467.316 [Agly-H2O-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,"X-Hex, -HexA","X-Hex, -HexA",X-Hex-HexA,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Polygalagenin,824.420976,485.32878829,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C=O)C5CCC34C)O)O)C2C1)C(=O)O,374.10604113,36.02112942,1.86724127499713,2,0,0,0,0,1,1,0,0,0,0,True,823.4131 [M-H]-,485.3283 *[Agly-H]-,467.316 [Agly-H2O-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,"X-Hex, -HexA","X-Hex, -HexA",X-Hex-HexA,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,24-Hydroxy glycyrrhizic acid,824.420976,485.32878829,[M-H]-,NA,374.10604113,36.02112942,1.8974444048914,2,0,0,0,0,1,1,0,0,0,0,True,823.4131 [M-H]-,485.3283 *[Agly-H]-,467.316 [Agly-H2O-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Furost-20(22)-en-26-ol,824.420976,399.32839429,[M-H]-,NA,478.11699984,54.03169413,1.88046272517115,2,1,0,0,0,1,1,1,0,0,0,False,823.4131 [M-H]-,485.3283 [M-Hex-HexA-H]-,467.316 [M-Hex-HexA-H2O-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Diosgenin,824.420976,413.30765886,[M-H]-,NA,464.13773527,54.03169413,1.88600603065078,2,1,0,0,0,2,0,1,0,0,0,False,823.4131 [M-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,599.3656 [M-Hex-H2O-CO2-H]-,455.3151 [M-Hex-Hex-CO2-H]-,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Yamogenin,824.420976,413.30765886,[M-H]-,NA,464.13773527,54.03169413,1.88600603065078,2,1,0,0,0,2,0,1,0,0,0,False,823.4131 [M-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,599.3656 [M-Hex-H2O-CO2-H]-,455.3151 [M-Hex-Hex-CO2-H]-,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Spirost-25(27)-en-3-ol,824.420976,413.30765886,[M-H]-,NA,464.13773527,54.03169413,1.88600603065078,2,1,0,0,0,2,0,1,0,0,0,False,823.4131 [M-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,599.3656 [M-Hex-H2O-CO2-H]-,455.3151 [M-Hex-Hex-CO2-H]-,,,,,,823.4131; 824.4141; 485.3283
57,,823.4137,0,16 candidates,,Spirost-5-en-3-ol,824.420976,413.30765886,[M-H]-,NA,464.13773527,54.03169413,1.88600603065078,2,1,0,0,0,2,0,1,0,0,0,False,823.4131 [M-H]-,617.3723 [M-Hex-CO2-H]-,661.3522 [M-Hex-H]-,599.3656 [M-Hex-H2O-CO2-H]-,455.3151 [M-Hex-Hex-CO2-H]-,,,,,,823.4131; 824.4141; 485.3283
58,,911.4294,0,16 candidates,,Leptinidine,911.4294,413.32844421,[M]-,NA,552.13264992,54.03169413,1.0102692208123,2,1,1,0,0,0,2,0,0,0,0,False,,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,Solasodine,911.4294,413.32844421,[M]-,NA,552.13264992,54.03169413,1.0102692208123,2,1,1,0,0,0,2,0,0,0,0,False,,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,Tomatidenol,911.4294,413.32844421,[M]-,NA,552.13264992,54.03169413,1.0102692208123,2,1,1,0,0,0,2,0,0,0,0,False,,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,Ruscogenin,912.436676,429.30222942,[M-H]-,NA,554.16942942,72.04225884,1.33206133773983,3,1,0,0,0,0,0,1,3,0,0,False,867.4434 [M-CO2-H]-,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,3-Hydroxy-spirostan-12-one,912.436676,429.30222942,[M-H]-,NA,554.16942942,72.04225884,1.33206133773983,3,1,0,0,0,0,0,1,3,0,0,False,867.4434 [M-CO2-H]-,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,"12,17-Dihydroxy-spirost-4-en-3-one",912.436676,443.281494,[M-H]-,NA,522.17960013,54.03169413,1.33708087730135,3,0,0,0,0,0,1,0,0,0,2,False,867.4434 [M-CO2-H]-,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,"Furostan-3,22,26-triol",912.436676,433.3335297,[M-H]-,NA,532.12756443,54.03169413,1.33236820903783,2,1,0,1,0,0,2,0,0,0,0,False,867.4434 [M-CO2-H]-,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,Soyasapogenol A,912.436676,473.36482972,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1O)O)O,492.09626441,54.03169413,1.31002139357119,2,1,0,0,0,0,2,1,0,0,0,False,867.4434 [M-CO2-H]-,,,,,"X-HexA, -HexA-Mal","X-HexA, -HexA-Mal","X-HexA-HexA, -Mal","X-HexA, -HexA-Mal","X-HexA-HexA, -Mal",439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,Soyasapogenol A,912.436676,473.36482972,[M-H]-,NA,492.09626441,54.03169413,1.33239012844296,2,1,0,0,0,0,2,1,0,0,0,False,867.4434 [M-CO2-H]-,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,Diosgenin,912.436676,413.30731479,[M-H]-,NA,552.15377934,54.03169413,1.32698699921807,3,0,0,0,0,0,2,0,0,0,1,False,867.4434 [M-CO2-H]-,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,Yamogenin,912.436676,413.30731479,[M-H]-,NA,552.15377934,54.03169413,1.32698699921807,3,0,0,0,0,0,2,0,0,0,1,False,867.4434 [M-CO2-H]-,,,,,,,,,,439.3224; 101.025; 440.3254
58,,911.4294,0,16 candidates,,Spirost-25(27)-en-3-ol,912.436676,413.30731479,[M-H]-,NA,552.15377934,54.03169413,1.32698699921807,3,0,0,0,0,0,2,0,0,0,1,False,867.4434 [M-CO2-H]-,,,,,,,,,,439.3224; 101.025; 440.3254
